Title,Description,Price,PCode
"Celular Apple iPhone 12 mini, 5.4"" FHD+, 4GB RAM, 256GB, i bardhë"," Përshkrimi i produktit  iPhone 12 vjen edhe më mirë se kurrë. Ju mund të zgjidhni nga katër modele. Nëse dëshironi një zgjidhje të vogël, merrni iPhone 12 mini, klasikja do të jetë 12 dhe për ata që kërkojnë më shumë ka 12 Pro dhe Pro Max. Ju gjithmonë mund të merrni atë që ju përshtatet më shumë. Apple iPhone 12 mini është mundësuar nga një çip i fuqishëm A14 Bionic me motorin Neural të gjeneratës së fundit dhe performancë më të lartë të të mësuarit të makinës. Memoria e brendshme me kapacitet prej 256 GB është e gatshme për sistemin, të dhënat dhe aplikacionet. Ekrani 5.4 "" Super Retina XDR me teknologji OLED dhe TrueTone ka një rezolucion prej 2340 × 1080 px me një përsosuri prej 476 ppi. iPhone 12 ka një kamerë të dyfishtë të pasme: 12MP me një lente ultra të gjerë dhe me kënd të gjerë me hapje të gjerë f / 1.6, ultra të gjerë f / 2.4 dhe stabilizim optik të imazhit. Për selfie mund të përdoret kamera e përparme 12MP TrueDepth me qasje përmes Face ID. Celulari është rezistente ndaj ujit dhe pluhurit sipas specifikimit të mbrojtjes IP68. Teknologjitë wireless Bluetooth 5.0, NFC, Wi-Fi ax ose LTE dhe 5G sigurojnë lidhje të shpejtë. Ekziston edhe një marrës GPS / GLONASS / Galileo / QZSS / BeiDou dhe ndërfaqja Lightning. Mund të përdorni kabllon MagSafe ose teknologjinë wireless Qi për karikim. Senzorët e këtij celulari përfshijnë: Face ID, barometër, xhiroskop me tri akse, akselerometër, senzor të afërsisë, senzor të dritës së ambientit dhe busullë digjitale. Celulari juaj ka të instaluar sistemin e ri operativ iOS 14.   ",1149.5,301116
"Celular Motorola Moto G Pro, 6.4"" Full HD+, 4GB RAM, 128GB, i kaltër"," Përshkrimi i produktit  Zbuloni të gjitha tiparet e reja të kamerës së pasme të trefishtë të Motorola Moto G Pro. Sidoqoftë, ky celular nuk ka të bëjë vetëm me kamerat, por gjithashtu bën përshtypje me mjeshtërinë e tij të saktë, e cila duket shumë e freskët dhe elegante. Dhe sigurisht që ai gjithashtu ka një performancë shumë të bukur, kështu që nuk do t'ju zhgënjejë në asnjë mënyrë. Motorola Moto G Pro është projektuar për entuziastët e fotografisë celulare dhe do t'ju japë mundësi të shkëlqyera në çdo situatë. Ju mund të bëni fotografi me peizazhe me kënd të gjerë dhe të shtëna makro me të. Ekziston gjithashtu një blic dhe video mund të regjistrohet në rezolucion 4K me 30 korniza për sekondë. Kamera e pasme përbëhet nga një senzor 48 Mpx me teknologji Quad Pixel, një lente ultra e gjerë 16 Mpx dhe një lente makro 2 Mpx. Lentja makro ju sjell 5x më afër subjektit, ndërsa kamera e përparme ka senzor 16 Mpx. Falë procesorit shumë të fuqishëm Qualcomm Snapdragon 665 dhe 4 GB RAM, kryerja e detyrave të shumta (multitasking) është një gjë e lehtë për këtë celular. Pastaj mund të përjetoni të gjithë argëtimin me një lidhje LTE me shpejtësi të lartë dhe memoria e brendshme 128 GB me mundësinë e zgjerimit përmes kartave të memories do të sigurojë hapësirë të mjaftueshme. Komunikoni dhe argëtohuni me rrjedhshmëri të përsosur. A planifikoni të shikoni filma ose të luani lojëra në celularin tuaj? Atëherë ju patjetër që keni nevojë për tinguj të mirë dhe Motorola Moto G Plus do t’ua ofrojë juve! Ka altoparlantë të dyfishtë stereo të akorduar nga teknologjia Dolby. Falë kësaj, ju do të shijoni tingullin kristal të qartë që është mjaftueshëm i lartë. Celulari është i pajisur poashtu me Wi-Fi, Bluetooth 5.0, LTE, lidhës USB Tip-C, dy slote për karta SIM, marrës GPS / Glonass / Galileo dhe lexues të gjurmëve të gishtërinjve në ekran. Brenda celularit është një bateri me një kapacitet 4000 mAh, e cila është e mjaftueshme për dy ditë të plota të funksionimit. Nëse bateria përfundon aksidentalisht, mund ta karikoni shumë shpejt falë mbështetjes së karikimit TurboPower 15 W. Sistemi operativ i celularit është Android.   ",304.8,293057
"Celular OnePlus N100 4GB/64GB, Midnight Frost"," Përshkrimi i produktit  Ky celular ofron tipare fizike dhe teknologjike të përsosura për performancë të shkëlqyer. Ka ekran IPS me diagonale 6.52 inç dhe rezolucion 1600 x 720 pikselë. Është i pajisur me procesor të fuqishëm Snapdragon 460 (8x1.8 GHz) me 8 bërthama. Ka memorie me kapacitet 4GB ndërsa për të dhëna ka në dispozicion 64GB. Përshpejtuesi grafik është Adreno 610. Mund të shkrepni fotografi përmes kamerës së pasme 13+2+2MPX ose kamerës së përparme 8MPX. Sa i përket videos ka rezolucion 1920 x 1080 (Full HD) pikselë. Bateria ka kapacitet 5000 mAh. Përfshin sensor magnetik, të afërsisë, lëvizjes, dritës si dhe GPS, Beido, Galileo, Glonass dhe mbështetje NFC. Mbështet Bluetooth 5.0 dhe ka konektor USB tipi C. Sistemi operativ është Google Android.   ",207.09,302591
"Celular Huawei Mate 40 Pro, 8GB/256GB, i argjendtë"," Përshkrimi i produktit  Huawei vjen me dizajn tejet modern, rezistencë dhe performancë të jashtzakonshme. Ka prekje 6.76”, që shfaq imazhe me rezolucion 2772 x 1344 pixel. Si pjesë përbërëse, ka pjesë harduerike të kualitetit të lartë të cilat mundësojnë operim dhe performancë të shpejtë e pandërprerje. Të gjitha proceset bazohen në procesorin tetë bërthamësh Kirin 9000 5G që operon në frekuencë 2.5GHz, i kombinuar me memorie operuese 8GB dhe memoria e brendshme për ruajtjen e të dhënave të çfarëdoshme me kapacitet 256GB. Poashtu, Huawei Mate 40 Pro, ka edhe katër kamera me të cilat shkrep e incizon imazhe me kualitet superior, tri të pasme 50 + 20 + 12 MP dhe një të përparme 13MP. Huawei Mate 40 Pro vjen me sistem operativ të instaluar Android, si dhe mundësi për lidhje me teknologjitë si Wi-Fi, Bluetooth. Ka një bateri me kapacitet 4400 mAh.   ",1212.96,305560
"Celular Nokia 800 Tough, 2.4'', 512GB/4GB, i zi"," Përshkrimi i produktit  Ky celular ka ekran 2.4 inç dhe rezolucion 240 x 320 pikselë. Ka procesor Qualcomm 205 me 512GB RAM dhe 4GB memorie të brendshme. Mbështet WhatsApp, Facebook dhe Google Now. Përfshin WiFi, Bluetooth, pranues GPS. Kamera e pasme ka rezolucion 2 megapikselë dhe ka poashtu konektor jack 3.5 mm dhe port standard microUSB. Është rezistent sipas standardeve IP68 dhe MIL SPEC 810G. Sistemi operativ është KaiOS.   ",135.84,272045
"Celular Aligator A321, dual SIM, SOS, i zi"," Përshkrimi i produktit   Celulari Aligator është i dizajnuar posaçërisht për të moshuar, ka taste me numra të mëdhenjë që lehtësisht shtypen dhe tastin special SOS. Tasti SOS shërben për dërgim të mesazheve emergjente numrave të caktuar më herët dhe dërgimin e lokacionit të vendodhjes së celularit. Aligator vjen me ekran me ngjyra TFT me rezolucion 128 x 160 piksel. Ky celular ka të gjitha funksionet bazike të telefonit, si thirrje dhe SMS, ruajtjen e 500 kontakteve dhe ruajtjen e SMS-ve (deri në 50 të tilla). Alcatel, poashtu, ka hapësirë për microSD (me kapacitet maksimal deri në 32GB), hapësirë për 2 SIM kartela dhe një bateri 800 mAh me jetegjatësi deri në 240 orë. Dimensionet e celularit janë 122 x 85.5 x 14 mm dhe peshon 73 g.   ",34.31,209909
"Celular Apple iPhone 11 Pro, 5.8 "", 512GB, i argjendtë"," Përshkrimi i produktit  Performancë e madhe, jashtëzakonisht elegant dhe akoma i thjeshtë. Mahnituni me imazhet nga kamera e re e trefishtë dhe kënaquni me jetën e zgjatur të baterisë. Kamera e re e trefishtë rrit krijimtarinë tuaj në nivelin e profesionistëve, nëse jeni duke fotografuar ose duke xhiruar video. Një set i tre lenteve për të shtëna të zakonshme, ultra-wide dhe zoomed, është ideal për çdo situatë. Portrete, peizazhe, arkitekturë, sport, natyrë, detaje, thjesht gjithçka që mund të mendoni. Kamerat mund të punojnë së bashku, dhe me inteligjencën artificiale të procesorit A13 Bionic, ato gjithmonë krijojnë pamjen më të mirë.Shijoni edhe më shumë argëtim me kamerën e përmirësuar selfie TrueDepth. Provoni selfie Full HD slow-motion në 120 fps dhe argëtohuni. Sensori i lenteve 12MP f / 2.2 kap selfie më të mira nga iPhone dhe ofron portrete të ngjashme me ato të kamerës kryesore. Dhe veçoritë e tjera argëtuese si Animoji dhe Memoji gjithashtu do të ofrojnë argëtim të shkëlqyeshëm.iPhone 11 Pro i ri kap video 4K me gamë dinamike të zgjeruar në 60 korniza për sekondë falë fuqisë së jashtëzakonshme informatike. Stabilizimi optik i imazhit, zmadhimi optik dhe dixhital dhe zmadhimi audio janë tiparet që ju nevojiten për një film perfekt.Më i ndritshëm dhe më i mprehtë, ky është ekrani i ri Super Retina XDR me teknologjinë OLED. Shkëlqimi edhe kontrasti më i lartë e bën atë më të mirën që keni parë. Pavarësisht nëse e shihni në dritë të ditës ose në mbrëmje, gjithmonë përshtatet për përvojën më të mirë të shikimit. Ai krenohet me një rezolucion prej 2436 × 1125 dots me një densitet prej 458 dots për inç (ppi) në diagonalen e tij 5.8 "".Poashtu, ai ka jetëgjatësi të zgjatur të baterisë (deri në 4 orë më shumë se iPhone X S) dhe karikim të shpejtë deri në 50% për afro 30 minuta (18W ose më shumë).Apple iPhone 11 Pro mundësohet nga një çip i fuqishëm 6-core A13 Bionic me gjeneratën e fundit Neural Engine dhe performancën më të lartë të mësimit të makinerive. 512 GB memorie e brendshme është në dispozicion për sistemin, të dhënat dhe aplikacionet. iPhone Pro 11 ka kamerë të trefishtë 12MP me lente ultra-wide, wide-angle dhe një lente telephoto me një hapje maksimale prej ƒ / 1.8 wide, ƒ / 2.4 ultrawide dhe ƒ / 2.0 calf dhe stabilizim i dyfishtë i imazhit optik, me një kamerë të përparme 12MP TrueDepth me kapje 3D dhe Face ID për selfie. Është rezistent ndaj ujit dhe pluhurit sipas IP68. Teknologjitë wireless Bluetooth 5.0, NFC, Wi-Fi ax ose LTE sigurojnë lidhje të shpejtë. Ekziston gjithashtu një marrës GPS / Glonass dhe ndërfaqe Lightning. Ju mund të përdorni kabllon Qi ose teknologjinë wireless për të karikuar. Karakteristikat e tij të sensorit përfshijnë: Face ID, barometër, xhiroskop me tre boshte, akselerometër, sensori i afërsisë, sensori i dritës së ambientit, busulla dixhitale. Celulari ka të instaluar sistemin e ri operativ iOS 13.   ",1336.17,269758
"Celular Apple iPhone 11 Pro, 5.8"", 64GB, Midnight Green"," Përshkrimi i produktit  Performancë e madhe, jashtëzakonisht elegant dhe akoma i thjeshtë. Mahnituni me imazhet nga kamera e re e trefishtë dhe kënaquni me jetën e zgjatur të baterisë. Kamera e re e trefishtë rrit krijimtarinë tuaj në nivelin e profesionistëve, nëse jeni duke fotografuar ose duke xhiruar video. Një set i tre lenteve për të shtëna të zakonshme, ultra-wide dhe zoomed, është ideal për çdo situatë. Portrete, peizazhe, arkitekturë, sport, natyrë, detaje, thjesht gjithçka që mund të mendoni. Kamerat mund të punojnë së bashku, dhe me inteligjencën artificiale të procesorit A13 Bionic, ato gjithmonë krijojnë pamjen më të mirë.Shijoni edhe më shumë argëtim me kamerën e përmirësuar selfie TrueDepth. Provoni selfie Full HD slow-motion në 120 fps dhe argëtohuni. Sensori i lenteve 12MP f / 2.2 kap selfie më të mira nga iPhone dhe ofron portrete të ngjashme me ato të kamerës kryesore. Dhe veçoritë e tjera argëtuese si Animoji dhe Memoji gjithashtu do të ofrojnë argëtim të shkëlqyeshëm.iPhone 11 Pro i ri kap video 4K me gamë dinamike të zgjeruar në 60 korniza për sekondë falë fuqisë së jashtëzakonshme informatike. Stabilizimi optik i imazhit, zmadhimi optik dhe dixhital dhe zmadhimi audio janë tiparet që ju nevojiten për një film perfekt.Më i ndritshëm dhe më i mprehtë, ky është ekrani i ri Super Retina XDR me teknologjinë OLED. Shkëlqimi edhe kontrasti më i lartë e bën atë më të mirën që keni parë. Pavarësisht nëse e shihni në dritë të ditës ose në mbrëmje, gjithmonë përshtatet për përvojën më të mirë të shikimit. Ai krenohet me një rezolucion prej 2436 × 1125 dots me një densitet prej 458 dots për inç (ppi) në diagonalen e tij 5.8 "".Poashtu, ai ka jetëgjatësi të zgjatur të baterisë (deri në 4 orë më shumë se iPhone X S) dhe karikim të shpejtë deri në 50% për afro 30 minuta (18W ose më shumë).Apple iPhone 11 Pro mundësohet nga një çip i fuqishëm 6-core A13 Bionic me gjeneratën e fundit Neural Engine dhe performancën më të lartë të mësimit të makinerive. 64 GB memorie e brendshme është në dispozicion për sistemin, të dhënat dhe aplikacionet. iPhone Pro 11 ka kamerë të trefishtë 12MP me lente ultra-wide, wide-angle dhe një lente telephoto me një hapje maksimale prej ƒ / 1.8 wide, ƒ / 2.4 ultrawide dhe ƒ / 2.0 calf dhe stabilizim i dyfishtë i imazhit optik, me një kamerë të përparme 12MP TrueDepth me kapje 3D dhe Face ID për selfie. Është rezistent ndaj ujit dhe pluhurit sipas IP68. Teknologjitë wireless Bluetooth 5.0, NFC, Wi-Fi ax ose LTE sigurojnë lidhje të shpejtë. Ekziston gjithashtu një marrës GPS / Glonass dhe ndërfaqe Lightning. Ju mund të përdorni kabllon Qi ose teknologjinë wireless për të karikuar. Karakteristikat e tij të sensorit përfshijnë: Face ID, barometër, xhiroskop me tre boshte, akselerometër, sensori i afërsisë, sensori i dritës së ambientit, busulla dixhitale. Celulari ka të instaluar sistemin e ri operativ iOS 13.   ",1130.53,269752
"Celular Sony Xperia 1 II, 8GB/256GB, i zi"," Përshkrimi i produktit  Sony Xperia vjen me dizajn tejet modern, rezistencë dhe performancë të jashtzakonshme. Ky celular vjen me ekran me prekje 6.5”, që shfaq imazhe me kualitet HD, me rezolucion 3840 x 1644 piksel. Si pjesë përbërëse, ky celular ka pjesë harduerike të kualitetit të lartë të cilat mundësojnë operim dhe performancë të shpejtë e pandërprerje. Të gjitha proceset bazohen në procesorin tetë bërthamësh Snapdragon 865 që operon në frekuencë 2.84GHz, i kombinuar me memorie operuese 8GB dhe memoria e brendshme për ruajtjen e të dhënave të çfarëdoshme me kapacitet 256GB. Poashtu, Sony Xperia 1 II, ka edhe katër kamera me të cilat shkrep e incizon imazhe me kualitet superior, një të pasme 12 + 12 + 12MP dhe një të përparme 8MP, të kombinuara edhe me senzor Dual Pixel dhe fokus që fokusohet me super shpejtësi. Sony Xperia 1 II vjen me sistem operativ të instaluar Android 6.0, si dhe mundësi për lidhje me teknologjitë si Wi-Fi, Bluetooth, NFC, 4G LTE e GPS. Gjithashtu, Sony Xperia 1 ll mundësohet nga një bateri me kapacitet 4000 mAh.   ",1341.02,281966
"Celular Apple iPhone 11 Pro Max, 4GB/512GB, i argjendtë"," Përshkrimi i produktit  iPhone vjen me dizajn tejet modern, rezistencë dhe performancë të jashtzakonshme. Ka ekran me prekje 6.5”, që shfaq imazhe me 2688 x 1242 pikselë. Si pjesë përbërëse, ky celular ka pjesë harduerike të kualitetit të lartë të cilat mundësojnë operim dhe performancë të shpejtë e pandërprerje. Të gjitha proceset bazohen në procesorin gjashtë bërthamësh A13 Bionic që operon me memorie 4GB dhe memoria e brendshme për ruajtjen e të dhënave të çfarëdoshme me kapacitet 512GB . Poashtu, iPhone 11 Pro Max, ka edhe katër kamera me të cilat shkrep e incizon imazhe me kualitet superior, tri të pasme 12 + 12 + 12MPx, dhe një të përparme 12MPx. iPhone 11 Pro Max, vjen me sistem operativ të instaluar Apple iOS, si dhe mundësi për lidhje me teknologjitë si Wi-Fi, Bluetooth, NFC, 4G LTE e GPS. Gjithashtu, karakteristikat e tij të sensorit përfshijnë: Face ID, barometër , gjiroskop me tre boshte, akselerometër, senzor të afërsisë, sensor të dritës së ambientit, busullë.   ",1808.16,269770
"Celular Nokia 3310, DUAL SIM, 32GB, portokalli"," Përshkrimi i produktit    Nokia 3310 është seria e celularëve më e popullarizuar dhe më nostalgjik në botë. Tani, me serinë më moderne, ajo ka mirëmbajtur dizajnin e vjetër mevija elegante dhe ka shtuar një mori karakteristikash të reja të teknologjisë më të fundit. I thjeshtë dhe i pastër Nokia 3310 është celular klasik me një mori karakteristikash bazike dhe të reja. Nokia ka mbajtur zilet klasike dhe lojën e famshme Snake, ka ekran më të madh me ngjyra dhe ka softuer më modern për përdoruesit. Karakteristika moderne Nokia 3310 i mbështet mënyrat moderne të komunikimit. Ju mund të shkruani emaile, në chat dhe të komunikoni në rrjete sociale. Thjesht hapeni aplikacionin dhe vazhdoni ta përdorni celularin. Poashtu aksesori mban një shfletues të uebfaqeve, mban kamerë të pasme me 2 megapiksela, të luani lojëra, të dëgjoni muzike në radio FM dhe të dëgjoni muzikën tuaj të preferuar. Bateri me kapacitet të lartë Celulari vjen me kapacitet prej 1200 mAh të cilën mund ta përdorni deri në 1 muaj. Argëtohuni me celular pa pasur nevojë të mendoni për rimbushjen e tij. Zgjidh ngjyrën tuaj Nokia 3310 vjen në 4 ngjyra : Ngjyrë të kuqe, të verdhë, të kaltër dhe të hirtë që do të përshtatet me stilin tuaj. Është krijuar për 2 SIM kartela Jeni në pronësi të 2 SIM kartelave? Atëherë ky celular është zgjidhja ideale.    ",69.82,209166
"Celular UleFone Note 9P, 6.52 "", 4GB RAM, 64GB, Midnight Green"," Përshkrimi i produktit  Ky celular mundësohet nga një procesor 4-bërthamor Mediatek MT6762D, i cili funksionon në frekuencë prej 4x1.8 GHz / 4x1.5 GHz. Memoria operuese e celularit është 4 GB, memoria e brendshme 64 GB, kurse madhësia maksimale e kartës së memories është 256 GB. Celulari ka një ekran me madhësi 6.52 "" IPS dhe rezolucion prej 1600 x 720 px. Sistemi operativ është Android. Ju mund të fotografoni me kamerës e pasme me rezolucion 16 + 5 + 2 Mpx, ose me kamerën e përparme selfie me rezolucion 8 Mpx. Rezolucioni maksimal i videos mund të jetë 1,080. Slowmotion 1080p 30FPS. Celulari ka hapësirë për 2 karta nano SIM. Celulari përfshin lidhës 3.5 mm (TRRS), micro USB 2.0 dhe Bluetooth 5.0. Ndër karakteristikat e avancuara celulari përmban lexuesin e gjurmëve të gishtërinjëve. Bateria e celularit ka një kapacitet prej 4500 mAh. Jetëgjatësia pa u përdorur 300 orë. Koha e bisedës 16 orë. Celulari është i pajisur me busullën dixhitale, senzorin e afërsisë, senzorin e dritës dhe senzorin e lëvizjes. Prej teknologjive wireless, celulari mbështet Beidou, GPS, GLONASS dhe Galileo. Poashtu, celulari mbështet frekuencat 3G 850, 900, 2100 MHz, frekuencat LTE 800, 900, 1800, 2100, 2600 MHz, frekuencat GSM 850, 900, 1800, 1900 MHz.   ",158.88,296221
"Celular Samsung XCover Pro, 6.3 "", 4GB RAM, 64GB, i zi"," Përshkrimi i produktit  Samsung Galaxy Xcover i qëndrueshëm vjen në një dizajn të fuqishëm Pro. Performanca e celularit tuaj përcaktohet nga procesori i shpejtë 8-bërthamor, trupi i papërshkueshëm nga uji, lidhja me rrjetet LTE me shpejtësi të lartë dhe sistemi operativ Android ofron mundësi të shkëlqyera. Gjithçka mbështetet nga karakteristika të përparuara direkt nga Samsung. Një zonë të madhe për argëtimin tuaj ofron ekrani me diagonale prej 6.3 "". Ai shtrihet në pjesën më të madhe të pjesës së përparme të celularit dhe ofron një rezolucion më të gjerë Full HD + prej 2340 x 1080 piksel. Me mbulimin e gjerë të hapësirës së ngjyrave ofron ngjyra natyrale që përmirësojnë përvojën tuaj të shikimit. Sigurisht që ka një shkëlqim madhështor dhe përveç kësaj, ai gjithashtu lejon kontrollin me doreza. Shijoni argëtim të pafund dhe biseda të gjata me një bateri me kapacitet të lartë 4050 mAh që siguron jetë luksoze të baterisë me një karikim të vetëm. Falë qëndrueshmërisë së jashtëzakonshme do të qëndroni në kontakt për shumë më gjatë. Galaxy XCover Pro është një partner i shkëlqyeshëm për çdo ngjarje. Përveç kamerës kryesore të mprehtë, ai gjithashtu ofron një kamerë me kënd shumë të gjerë që është e shkëlqyeshme për fotografimin e peizazheve, fotot në grup, arkitekturën dhe më shumë. XCover Pro thjesht nuk ju zhgënjen në çdo situatë. Mbroni privatësinë tuaj. Me sistemin e sigurisë Samsung Knox, celulari juaj i mençur Galaxy Xcover Pro vjen me një zgjidhje të klasit botëror që parandalon që programi me qëllim të keq të kërcënojë dhe të hyjë në informacionet dhe skedarët tuaj personal në kohë reale. Samsung Galaxy Xcover Pro mundësohet nga një procesor 8-core Exynos 9611 me frekuencë prej 4x 2.3 GHz dhe 4x 1.7 GHz, i plotësuar me 4 GB RAM. Të dhënat dhe aplikacionet ruhen në memorien e brendshme 64 GB, e cila mund të zgjerohet me karta micro SD. Ekrani me prekje është 6.3 "" dhe ka rezolucion Full HD + prej 2340 x 1080 pikash. Kamera e dyfishtë e pasme përmban senzorë 25 MPx f / 1.7 dhe 8 MPx ultrawide f / 2.2, ndërsa ajo e përparme ka një senzor 13 MPx me optikë f / 2.0. Rrjetet 2G, 3G dhe LTE janë të mbështetura. Celulari ofron lidhës USB Tip-C dhe 3-mm jack stereo për kufje, marrës GPS / Glonass / Beidou / Galileo, Bluetooth 5.0, NFC, ANT + dhe WiFi ac. Pajisjet e senzorit përfshijnë: akselerometrin, senzorin e gjurmëve të gishtërinjëve, xhiroskopin, senzorin gjeomagnetik, senzorin e afërsisë, senzorin e dritës virtuale. Ai mundësohet nga një bateri 4050 mAh dhe sistemi operativ është Android me OneUI.   ",596.64,278735
"Celular Apple iPhone SE 2020, 256GB, i kuq"," Përshkrimi i produktit  Ky celular vjen me ekran me prekje 4.7”, që shfaq imazhe me rezolucion 1334 x 750 pixel. Si pjesë përbërëse, ky celular ka pjesë harduerike të kualitetit të lartë të cilat mundësojnë operim dhe performancë të shpejtë e pandërprerje. Të gjitha proceset bazohen në procesorin gjashtë bërthamësh Apple A13 Bionic, i kombinuar me memorien e brendshme për ruajtjen e të dhënave të çfarëdoshme me kapacitet 256GB. Poashtu, Apple iPhone SE 2020, ka edhe dy kamera me të cilat shkrep e incizon imazhe me kualitet superior, një të pasme 12MP dhe një të përparme 7MP, të kombinuara edhe me senzor dhe fokus. Apple iPhone SE 2020 vjen me sistem operativ të instaluar Apple iOS, si dhe mundësi për lidhje me teknologjitë si Wi-Fi, Bluetooth, NFC, 4G LTE e GPS. Gjithashtu, posedon sensorët: busull dixhitale (sensori magnetik), sensori i dritës, sensor afërsije, sensori i lëvizjes, xhiroskop, dhe barometër. Vjen me ngjyrë të kuqe.   ",775.2,285546
"Celular OUKITEL C22, 4GB/128GB, i zi"," Përshkrimi i produktit  OUKITEL vjen me dizajn tejet modern, rezistencë dhe performancë të jashtzakonshme. Ka ekran me prekje 5.86”, që shfaq imazhe me kualitet HD+, me rezolucion 1520 x 720 pixel. Përmban pjesë harduerike të kualitetit të lartë të cilat mundësojnë operim dhe performancë të shpejtë e pandërprerje. Të gjitha proceset bazohen në procesorin tetë bërthamësh Mediatek MT6761 që operon në frekuencë 1.8GHz, i kombinuar me memorie operuese 4GB dhe memoria e brendshme për ruajtjen e të dhënave të çfarëdoshme me kapacitet 128GB. Poashtu, OUKITEL C22, ka edhe katër kamera me të cilat shkrep e incizon imazhe me kualitet superior, tri të pasme 13 + 2 + 2MP dhe një të përparme 8MP. Vjen me sistem operativ të instaluar Android, si dhe mundësi për lidhje me teknologjitë si Wi-Fi, Bluetooth. Mundësohet nga një bateri me kapacitet 4000 mAh.   ",164.64,309774
"Celular OUKITEL C22, 4GB/128GB, Mint"," Përshkrimi i produktit  OUKITEL vjen me dizajn tejet modern, rezistencë dhe performancë të jashtzakonshme. Ka ekran me prekje 5.86”, që shfaq imazhe me kualitet HD+, me rezolucion 1520 x 720 pixel. Përmban pjesë harduerike të kualitetit të lartë të cilat mundësojnë operim dhe performancë të shpejtë e pandërprerje. Të gjitha proceset bazohen në procesorin tetë bërthamësh Mediatek MT6761 që operon në frekuencë 1.8GHz, i kombinuar me memorie operuese 4GB dhe memoria e brendshme për ruajtjen e të dhënave të çfarëdoshme me kapacitet 128GB. Ka edhe katër kamera me të cilat shkrep e incizon imazhe me kualitet superior, tri të pasme 13 + 2 + 2MP dhe një të përparme 8MP. Vjen me sistem operativ të instaluar Android, si dhe mundësi për lidhje me teknologjitë si Wi-Fi, Bluetooth. Mundësohet nga një bateri me kapacitet 4000 mAh.    ",164.64,309775
"Celular Nokia 5.3, 6.55"" HD+, 4GB RAM, 64GB, Dual SIM, i kaltër"," Përshkrimi i produktit  Ky celular mundësohet nga një procesor 8-bërthamor Snapdragon 665, i cili funksionon në frekuencë prej 2 GHz. Memoria operuese e celularit është 4 GB, memoria e brendshme 64 GB, kurse kapaciteti maksimal i kartës së memories është 512 GB. Celulari ka një ekran me madhësi 6.55 "" IPS dhe rezolucion prej 1600 x 720 px. Sistemi operativ është Google Android. Ju mund të fotografoni me kamerës e pasme me rezolucion 13 + 5 + 2 + 2 Mpx, ose me kamerën e përparme selfie me rezolucion 8 Mpx. Rezolucioni maksimal i videos mund të jetë 1920 x 1080 (Full HD). Celulari ka hapësirë për 2 karta nano SIM. Prej rrjeteve celulari mbështet GSM, LTE, UMTS dhe 3G. Ai përfshin lidhës 3.5 mm (TRRS) dhe USB-C. Ndër karakteristikat e avancuara celulari përmban lexuesin e gjurmëve të gishtërinjëve. Bateria e celularit ka një kapacitet prej 4,000 mAh. Celulari është i pajisur me senzorin e afërsisë, senzorin e dritës dhe senzorin e lëvizjes. Prej teknologjive wireless, celulari mbështet Bluetooth 4.2, GLONASS, GPS dhe NFC.   ",221.64,291581
"Celular Nokia 8.3 5G, 6.81 "", 8GB RAM, 128GB, i kaltër"," Përshkrimi i produktit  Celulari Nokia 8.3 5G mundësohet nga një procesor 8-bërthamor Qualcomm Snapdragon 765G me një frekuencë deri në 2.4 GHz, i cili plotësohet me 8 GB RAM. Memoria e brendshme ofron një kapacitet prej 128 GB dhe mund ta zgjeroni me karta microSD. Ekrani me prekje PureDisplay ka një madhësi prej 6.81 ""dhe rezolucion Full HD + 2400 x 1080 pikselë. Mund të kapni imazhe me kamerën e pasme katërfishtë me sensorë 64 Mpx, 12 Mpx (ultrawide), 2 Mpx (makro) dhe 2 Mpx (bokeh). kamera selfie e përparme ka një sensor 24 Mpx. Nga teknologjitë moderne ofron Bluetooth 5.0, NFC, Wi-Fi ac, marrës GPS / Glonass / Beidou dhe nga pajisjet e sensorit - sensori i dritës së ambientit, sensori i afërsisë, akselerometri (sensori G), E-busulla, xhiroskopi, sensori i gjurmës së gishtërinjëve (në butonin anësor). Mbështetja e lidhjes me rrjetet mobile 2G, 3G, LTE dhe 5G. Pajisja e lidhësit përfshin një lidhës për kufje stereo 3.5 mm mm dhe një USB moderne të llojit C. Funksionimi sigurohet nga bateri e rikarikueshme me një kapacitet prej 4500 mAh dhe mbështetje për karikim të shpejtë 18 W. Celulari është i pajisur me sistemin operativ Android nga programi One.   ",376.8,300961
